ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0002250	adaptive immune response	454	0.734435101399858	2.73474247361168	0.00109289617486339	0.0197294173449861	0.0151981614715344	3369	tags=51%, list=14%, signal=44%	FCGR3B/FCER1G/FCGR2A/CSF2RB/ADA/C1QB/C1R/ICAM1/IL1B/CD86/C1QA/CD274/MPEG1/IGKC/IL13RA2/SERPING1/TREM1/CLEC4A/IGLC1/ANXA1/CLEC7A/GPR183/BCL6/LILRB2/SAMSN1/IL1R1/SLAMF7/FCGR2B/IL6/LGALS1/IL7R/C1S/IGLV1-44/RFTN1/TLR8/TNFRSF17/BATF/IGLL5/FCGR2C/CTSC/CD40/IGHM/LAT2/IL4I1/CD55/TGFB1/LAMP3/TNFSF13B/PTPRC/C1QC/DUSP10/RIPK2/TCIRG1/PIK3CG/STAT5A/IL33/PIK3CD/CTSH/IRF1/CCR2/CD69/TLR4/SOCS3/KLHL6/BTK/IL12RB1/SLAMF1/NOD2/HAVCR2/SLC15A4/SASH3/P2RX7/TAP1/AHR/IRF7/LAX1/JAK3/FYN/MAD2L2/HLX/MYO1G/HLA-DPA1/IGHD/LILRB1/IL18R1/CD27/CD80/HLA-DOA/LAIR1/LYN/NCKAP1L/TNF/MICB/PRKCB/C4BPB/IL23A/SWAP70/TAP2/HLA-DMA/ARID5A/LILRB3/CR1/STAT4/IFNG/TNFRSF1B/LILRA6/CXCL13/TNFAIP3/TYK2/IL18BP/CD81/NBN/IL18RAP/CCR6/SIGLEC10/HLA-DPB1/IRF4/IL17A/CTSL/TNFSF13/JAK2/LAG3/IL2RB/BTN3A1/CD19/CTLA4/INPP5D/JAM3/CD79A/CSK/CLU/NFKBIZ/HLA-E/ALCAM/HLA-DRA/JAK1/CFI/NLRP3/SEMA4A/NFKB2/LILRB4/ORAI1/MR1/EBI3/IL4R/BTN3A3/LILRA3/CD74/PKN1/PTPN6/KCNJ8/TFE3/IL27RA/EOMES/ITK/RORA/C3/CD3D/IL10/TRBC1/C2/STAT3/TRAC/ADAM17/RNF19B/IGLV6-57/AZGP1/MEF2C/BTN3A2/CD70/IL17RA/PRF1/CD84/SH2D1A/ADCY7/HLA-DMB/C4BPA/HLA-DOB/TRIM27/IGHV1-69/SLC11A1/KDM5D/WAS/IGHG1/CD247/LY9/TRAT1/AKIRIN2/TNFRSF13B/CD4/PRDM1/GATA3/MLH1/MALT1/ZAP70/LEF1/IL12B/BACH2/SIPA1/IL6ST/PDIA3/CD28/RAPGEF4/HLA-DQB1/CTNNBL1/HLA-DQA1/YWHAG/BRD2/BTLA/RSAD2/CLEC4D/CR2/TBX21/MYD88/PLA2G4A/LAT/LILRB5/UNC13D/RAPGEF3/HLA-F/EXO1/PDCD1LG2/TNFSF4/DCLRE1C/THEMIS/LILRA1/SLAMF6/TNFRSF14/CD1C/PARP3
BP	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	298	0.742855657666725	2.69906081673634	0.00115740740740741	0.0197294173449861	0.0151981614715344	2578	tags=45%, list=11%, signal=41%	FCGR3B/FCER1G/FCGR2A/CSF2RB/ADA/C1QB/C1R/ICAM1/IL1B/C1QA/CD274/IGKC/IL13RA2/SERPING1/IGLC1/ANXA1/CLEC7A/BCL6/IL1R1/FCGR2B/IL6/LGALS1/IL7R/C1S/RFTN1/TLR8/BATF/IGLL5/FCGR2C/CTSC/CD40/IL4I1/CD55/TGFB1/TNFSF13B/PTPRC/C1QC/RIPK2/TCIRG1/STAT5A/IL33/CTSH/CCR2/CD69/TLR4/SOCS3/KLHL6/BTK/IL12RB1/SLAMF1/NOD2/HAVCR2/SLC15A4/SASH3/P2RX7/AHR/IRF7/JAK3/MAD2L2/HLX/MYO1G/IGHD/LILRB1/IL18R1/CD27/CD80/NCKAP1L/TNF/C4BPB/IL23A/SWAP70/TAP2/ARID5A/CR1/STAT4/TNFRSF1B/CXCL13/TNFAIP3/TYK2/IL18BP/CD81/NBN/CCR6/IRF4/TNFSF13/JAK2/IL2RB/CD19/INPP5D/CLU/NFKBIZ/HLA-E/HLA-DRA/JAK1/CFI/NLRP3/SEMA4A/NFKB2/LILRB4/MR1/EBI3/IL4R/BTN3A3/CD74/PKN1/PTPN6/IL27RA/RORA/C3/IL10/C2/STAT3/ADAM17/AZGP1/MEF2C/BTN3A2/CD70/IL17RA/PRF1/C4BPA/IGHV1-69/SLC11A1/KDM5D/WAS/IGHG1/LY9/CD4/GATA3/MLH1/MALT1/LEF1/IL12B/BACH2/IL6ST/CD28
BP	GO:0002443	leukocyte mediated immunity	376	0.721306082918901	2.66727125761873	0.00111358574610245	0.0197294173449861	0.0151981614715344	3369	tags=47%, list=14%, signal=41%	FCGR3B/TYROBP/CXCL6/FCER1G/FCGR2A/CSF2RB/C1QB/SERPINB9/C1R/FGR/ICAM1/IL1B/C1QA/CD274/IGKC/IL13RA2/ITGB2/SERPING1/TREM1/GZMB/IGLC1/CD300A/CLEC7A/BCL6/IL1R1/SLAMF7/FCGR2B/IL6/IL7R/C1S/RFTN1/TLR8/BATF/PTAFR/IGLL5/FCGR2C/CTSC/CD40/LAT2/IL4I1/CD55/TGFB1/PTPRC/RAC2/C1QC/TCIRG1/PIK3CG/PIK3CD/CTSH/CCR2/TLR4/BTK/BST2/CORO1A/IL12RB1/RASGRP1/SLAMF1/NOD2/HAVCR2/SLC15A4/SASH3/P2RX7/AHR/VAV1/IRF7/JAK3/MAD2L2/MYO1G/IGHD/STXBP1/LILRB1/IL18R1/CD27/CD80/LYN/NCKAP1L/TNF/C4BPB/IL23A/SWAP70/TAP2/ARID5A/PLCG2/CR1/LYST/PTGDS/TNFRSF1B/CD81/NBN/FOXF1/IL18RAP/CCR6/CBL/NOS2/ITGAM/TNFSF13/CD2/LAG3/IL2RB/CD19/INPP5D/CLU/NFKBIZ/HLA-E/HLA-DRA/NR4A3/CFI/NLRP3/PLEKHM2/LILRB4/MR1/IL4R/BTN3A3/DHX36/CD74/STAP1/ARRB2/MILR1/FES/PTPN6/IL27RA/C3/IL10/HCST/C2/SERPINB4/ADAM17/RNF19B/AZGP1/BTN3A2/CD70/PRF1/CD84/SH2D1A/C4BPA/NDST2/SPI1/CADM1/IGHV1-69/KDM5D/WAS/IGHG1/STAT5B/GATA3/MLH1/MALT1/TUBB/IL12B/NKG7/CD28/ANXA3/CRTAM/RABGEF1/DDX21/YWHAG/RSAD2/TIGIT/CR2/TBX21/GRB2/MYD88/GATA2/LAT/UNC13D/PRDX1/PLA2G3/HLA-F/EXO1/FCAR/BCR/TNFSF4/DNASE1L3/SLAMF6/CD1C/PARP3
BP	GO:0002449	lymphocyte mediated immunity	284	0.730803675017652	2.64410901031703	0.00116959064327485	0.0197294173449861	0.0151981614715344	2630	tags=42%, list=11%, signal=38%	FCGR3B/FCER1G/FCGR2A/CSF2RB/C1QB/SERPINB9/C1R/ICAM1/IL1B/C1QA/CD274/IGKC/IL13RA2/SERPING1/GZMB/IGLC1/BCL6/IL1R1/SLAMF7/FCGR2B/IL6/IL7R/C1S/RFTN1/TLR8/BATF/IGLL5/FCGR2C/CTSC/CD40/IL4I1/CD55/TGFB1/PTPRC/C1QC/TCIRG1/CTSH/CCR2/BTK/CORO1A/IL12RB1/RASGRP1/SLAMF1/NOD2/HAVCR2/SLC15A4/SASH3/P2RX7/AHR/VAV1/IRF7/MAD2L2/MYO1G/IGHD/LILRB1/IL18R1/CD27/CD80/NCKAP1L/TNF/C4BPB/IL23A/SWAP70/TAP2/ARID5A/CR1/LYST/TNFRSF1B/CD81/NBN/IL18RAP/CCR6/TNFSF13/CD2/LAG3/IL2RB/CD19/INPP5D/CLU/NFKBIZ/HLA-E/HLA-DRA/CFI/NLRP3/PLEKHM2/LILRB4/MR1/IL4R/BTN3A3/CD74/ARRB2/PTPN6/IL27RA/C3/IL10/HCST/C2/SERPINB4/RNF19B/AZGP1/BTN3A2/CD70/PRF1/SH2D1A/C4BPA/CADM1/IGHV1-69/KDM5D/WAS/IGHG1/STAT5B/GATA3/MLH1/MALT1/TUBB/IL12B/NKG7/CD28/CRTAM
BP	GO:0001819	positive regulation of cytokine production	463	0.706695018780265	2.63439404727648	0.00108932461873638	0.0197294173449861	0.0151981614715344	3405	tags=46%, list=14%, signal=40%	TYROBP/AIF1/CHI3L1/FCER1G/SLC7A5/LY96/FCGR2A/PTGS2/MMP12/FGR/IL1B/RGCC/IDO1/CD86/CD274/PDE4B/C5AR1/C3AR1/CSF1R/ANXA1/CLEC7A/GBP5/LILRB2/HEG1/LAPTM5/SERPINE1/AIM2/IL1R1/F3/FCGR2B/IL6/LUM/OSM/RFTN1/TLR8/BATF/PTAFR/F2R/FCGR2C/FCN1/CD40/HGF/STAT1/CD55/TGFB1/HIF1A/CEBPB/SPHK1/PTPRC/RIPK2/PIK3CG/IL33/CYBB/CD83/PIK3CD/IRF1/CCR2/WNT5A/TLR1/TLR2/TLR4/TWIST1/IFI16/BTK/IL12RB1/ADAM8/SLAMF1/NOD2/LRRK2/HAVCR2/OAS2/SASH3/P2RX7/IRF7/CARD8/PANX1/HLA-DPA1/CD34/IGHD/IRAK3/LILRB1/IL18R1/FFAR2/CD80/LILRA2/IL1A/TNF/PF4/IL1RAP/IL23A/TMEM106A/ARID5A/PLCG2/CX3CL1/SULF1/IFNG/GPSM3/NAIP/CLEC4E/MAPKAPK2/TYK2/TRIM16/CD81/AGT/HLA-DPB1/PLCB1/XBP1/CCR7/IRF4/IL17A/NOS2/SERPINB7/CLEC5A/CD2/JAK2/BTN3A1/CLU/ISG15/LILRA5/HLA-E/NR4A3/POU2F2/NLRP3/TLR7/HYAL2/LTB/CSF2/EBI3/IL4R/DHX36/CD74/IRAK1/POSTN/IL27RA/ITK/RORA/C3/NLRP1/IL10/TRAF3IP3/TANK/IL26/STAT3/ADAM17/KPNA2/PELI1/AKAP12/OAS3/BTN3A2/IL17RA/PNP/RELA/TRIM27/CADM1/CD14/NLRC4/SLC11A1/CD276/HILPDA/AFAP1L2/STAT5B/LY9/ATF4/CD200/AKIRIN2/IRF3/CASP8/CASP1/GPRC5B/CD4/GATA3/ZC3HAV1/TLR6/MALT1/TRIM56/IL12B/CCDC88B/NFAM1/IL6ST/KPNA6/LBP/SOD1/CD28/CRTAM/DDX21/CLEC12A/RAB7B/IFIH1/RSAD2/TIGIT/TRIM15/TBX21/MYD88/IL16/TBK1/HK1/TSLP/PLA2G3/CXCL17/HLA-F/NMB/TRAF3/SERPINF2/CCBE1/SULF2/RAB2B/PTPN22/TNFSF4/GSDMD/SLAMF6/TNFRSF14/IRF8/IL12RB2/PRKD2
BP	GO:0019724	B cell mediated immunity	124	0.78761659117008	2.6342698948818	0.00134589502018843	0.0197294173449861	0.0151981614715344	2107	tags=46%, list=9%, signal=42%	FCGR3B/FCER1G/FCGR2A/CSF2RB/C1QB/C1R/C1QA/IGKC/IL13RA2/SERPING1/IGLC1/BCL6/FCGR2B/C1S/TLR8/BATF/IGLL5/FCGR2C/CD40/CD55/TGFB1/PTPRC/C1QC/TCIRG1/BTK/NOD2/SLC15A4/IRF7/MAD2L2/IGHD/CD27/TNF/C4BPB/SWAP70/CR1/CD81/NBN/CCR6/TNFSF13/IL2RB/CD19/INPP5D/CLU/NFKBIZ/HLA-E/CFI/IL4R/CD74/PTPN6/IL27RA/C3/IL10/C2/CD70/C4BPA/IGHV1-69/IGHG1
BP	GO:0016064	immunoglobulin mediated immune response	121	0.788124151907204	2.6321683858628	0.00134048257372654	0.0197294173449861	0.0151981614715344	2107	tags=46%, list=9%, signal=42%	FCGR3B/FCER1G/FCGR2A/CSF2RB/C1QB/C1R/C1QA/IGKC/IL13RA2/SERPING1/IGLC1/BCL6/FCGR2B/C1S/TLR8/BATF/IGLL5/FCGR2C/CD40/CD55/TGFB1/PTPRC/C1QC/TCIRG1/BTK/NOD2/SLC15A4/IRF7/MAD2L2/IGHD/CD27/TNF/C4BPB/SWAP70/CR1/CD81/NBN/CCR6/TNFSF13/IL2RB/CD19/INPP5D/CLU/NFKBIZ/HLA-E/CFI/IL4R/CD74/PTPN6/IL27RA/C3/IL10/C2/C4BPA/IGHV1-69/IGHG1
BP	GO:0050900	leukocyte migration	365	0.709839007580694	2.6186075017562	0.00111731843575419	0.0197294173449861	0.0151981614715344	2672	tags=41%, list=11%, signal=37%	CXCL8/S100A8/S100A9/AIF1/CXCL6/FCER1G/TNFAIP6/SELE/CCL4/ADA/HCK/MSN/ICAM1/CXCL11/IL1B/SLAMF8/CCR1/CXCL9/PLA2G7/PDE4B/PECAM1/C5AR1/CCL2/SELL/SELP/ITGB2/TREM1/C3AR1/CSF1R/CD300A/ANXA1/GPR183/CXCR2/SELPLG/SERPINE1/CSF3R/PLVAP/MMP2/IL1R1/CXCL10/CCL11/IL6/PTAFR/S100A12/TGFB1/VCAM1/DOCK8/RAC2/PIK3CG/IL33/STK10/PIK3CD/CCR2/WNT5A/THY1/CD69/VEGFC/PREX1/CXCR4/CHST2/CORO1A/ADAM8/SLAMF1/NOD2/CXCL5/ECM1/ITGA4/CCL8/VAV1/FPR2/FYN/MYO1G/CD34/FLT1/FFAR2/EMILIN1/LYN/NCKAP1L/IL1A/TNF/PF4/IL23A/SWAP70/EDNRB/SPNS2/CX3CL1/PPBP/GPSM3/LYST/MADCAM1/CXCL13/ITGA2/S1PR1/NINJ1/CD81/CCR6/PLCB1/CCR7/IL17A/ITGAL/CKLF/JAM2/LRCH1/CCR5/ALOX5/JAM3/TNFRSF18/CXCL16/CYP7B1/CXCL3/SIRPA/PF4V1/CXCL12/CCL22/CD74/STAP1/CNN2/CCL7/PPIB/IL27RA/CMKLR1/IL10/PIP5K1C/ITGB7/CCL24/CD99L2/ABL2/GREM1/ADAM17/LCK/FER/IL17RA/CXCR1/STAT5B/GPR18/TNFSF11/CD200/GATA3/TNFSF14/MMP14/ITGA9/ZAP70/S100A7/LYVE1/P2RY12/LBP/CRTAM/RABGEF1/ITGA6
BP	GO:0002237	response to molecule of bacterial origin	338	0.707801093784545	2.60151453038897	0.00112739571589628	0.0197294173449861	0.0151981614715344	2586	tags=41%, list=11%, signal=37%	CXCL8/S100A8/MMP3/CXCL6/SELE/SLC7A5/LY96/CSF2RB/HCK/PTGS2/IL1B/IDO1/CXCL9/CD86/CD274/PDE4B/C5AR1/CCL2/VIM/SELP/IL10RA/GBP5/LILRB2/SERPINE1/THBD/CXCL10/FCGR2B/ACP5/IL6/PTAFR/F2R/KMO/MRC1/CD40/CD55/VCAM1/CEBPB/DUSP10/RIPK2/WNT5A/TLR1/MMP9/TLR2/TLR4/BTK/IL24/NOD2/CSF3/HAVCR2/P2RX7/AHR/CXCL5/LOXL1/CLDN1/CARD8/TNIP3/IRAK3/LILRB1/AXL/CD80/LY86/LILRA2/LYN/IL1A/TNF/PF4/TAP2/ARID5A/PLCG2/EDNRB/NFKBIA/CX3CL1/PPBP/TNFRSF1B/CXCL13/DIO2/TNFAIP3/MAPKAPK2/IL18BP/CD180/PAF1/SOD2/GBP2/COL6A1/XBP1/CCR7/NOS2/CARD16/SASH1/JAK2/CXCL2/CCR5/SBNO2/NFKBIZ/GPX1/PTGFR/SIRPA/SNCA/NLRP3/PF4V1/NFKB2/CSF2/STAP1/MIR142/PTPN6/KCNJ8/IRAK1/ADM/IL10/TLR10/C2/ADAM17/PELI1/MEF2C/AKAP12/FER/ALPL/LTF/RELA/ZFP36/MTDH/ASS1/CD14/SLC11A1/IRAK2/AKIRIN2/IRF3/CASP8/CASP1/CYP27B1/NOS3/TRIM5/TLR6/MALT1/S100A7/IL12B/LBP/ADAM9/NLRP7
BP	GO:0002697	regulation of immune effector process	374	0.699526494178937	2.58843796148574	0.00111234705228031	0.0197294173449861	0.0151981614715344	3369	tags=45%, list=14%, signal=40%	S100A9/TYROBP/CXCL6/SLC7A5/SERPINB9/FGR/ICAM1/IL1B/SLAMF8/CD86/CD274/IL13RA2/ITGB2/SERPING1/MZB1/CD300A/ANXA1/CLEC7A/BCL6/LAPTM5/IL1R1/NCF1/FCGR2B/ACP5/IL6/LGALS1/IL7R/A2M/BATF/PTAFR/FCN1/CD40/IL4I1/CD55/TGFB1/PTPRC/RAC2/DUSP10/RIPK2/STAT5A/IL33/CCR2/WNT5A/CD69/TLR4/TWIST1/BTK/BST2/IL12RB1/RASGRP1/SLAMF1/NOD2/HAVCR2/SLC15A4/SASH3/P2RX7/AHR/VSIG4/VAV1/JAK3/MAD2L2/HLX/PANX1/STXBP1/IRAK3/LILRB1/IL18R1/FFAR2/AXL/CD80/LYN/NCKAP1L/TNF/C4BPB/IL23A/TAP2/ARID5A/PLCG2/CR1/IFNG/FCN3/TNFRSF1B/MAPKAPK2/CD81/FOXF1/IL18RAP/XBP1/IRF4/IL17A/NOS2/ITGAM/TNFRSF4/TNFSF13/LAG3/MASP1/CFP/INPP5D/CFH/NFKBIZ/HLA-E/HLA-DRA/NR4A3/NLRP3/TLR7/UBE2J1/LILRB4/MR1/IL4R/DHX36/CD74/STAP1/ARRB2/PKN1/FES/PTPN6/IL27RA/C3/IL10/SERPINB4/SHB/AZGP1/DNAJB9/FER/CD84/SH2D1A/HLA-DMB/C4BPA/ANGPT1/SPI1/CADM1/WAS/STAT5B/FCRL3/GPRC5B/GATA3/CD59/MLH1/MALT1/IL12B/LBP/CD28/CRTAM/RABGEF1/DDX21/YWHAG/BRD2/KLK7/RSAD2/TIGIT/CUEDC2/TGFB2/CR2/TBX21/GRB2/MYD88/GATA2/UNC13D/HK1/CD22/LITAF/PLA2G3/HLA-F/TGFB3/BCR/TNFSF4/DNASE1L3/SLAMF6/TNFRSF14/CD1C/PARP3
