ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0002250	adaptive immune response	454	0.653967301587679	2.95885806150136	0.00173010380622837	0.0224500747560348	0.0178865935116529	3154	tags=46%, list=13%, signal=40%	C4BPB/IGLC1/SLAMF7/MPEG1/CSF2RB/C1QB/C1QA/CR2/SERPING1/HLA-DOA/C1R/CXCL13/CD40/IGKC/TNFRSF17/IGLL5/PTPRC/C4BPA/CTSC/IGHM/LAMP3/SIGLEC10/NBN/RFTN1/KLHL6/FCER1G/IGLV1-44/LAIR1/IL4I1/CD274/C3/IL13RA2/C1QC/C1S/ANXA1/FCAMR/JAK2/CD84/IL18BP/TAP1/ICAM1/CLU/JAK1/IL7R/CD86/IFNG/IL6ST/TLR8/SH2D1A/STAT5A/SAMSN1/LILRB4/HLA-E/LILRB1/TNFSF13B/RIPK2/FCGR2B/CD27/HLA-DMA/LGALS1/IL33/IGHD/STAT3/MICB/CR1/BCL6/NFKBIZ/CD55/TNFAIP3/FCGR3B/IL18R1/SLAMF1/STAT4/PRKCB/CD81/IL1B/DUSP10/SASH3/BTLA/TRBC1/RAB27A/MR1/FCGR2A/ADCY7/CD1C/P2RX7/TRAC/IL1R1/FCGR2C/HLA-DOB/CLEC4A/CD80/MAD2L2/LILRA6/CD79A/LY9/HLA-DRA/SWAP70/HPRT1/CCL19/HLA-DPA1/IRF1/EBI3/ITK/CTSL/LAX1/BTN3A3/PIK3CG/TAP2/NCKAP1L/HLA-DPB1/MALT1/BATF/TLR4/BTK/TRAT1/CFI/CLEC4D/EXO1/CD79B/CD3D/ADA/CD3G/IL23A/MLH1/CD19/HAVCR2/LYN/LAT2/LILRB3/PTPN6/CCR2/CD74/SKAP1/GPR183/BTN3A1/LILRB2/HLA-B/CLEC7A/C1RL/AICDA/IL12RB1/DUSP22/NFKB2/HMGB1/TGFB1/MSH6/C2/FYN/PDIA3/LIME1/MEF2C/ZBTB1/IRF4/INPP5D/PRKCQ/HLA-DMB/IL12B/CTSH/LEF1/BTN3A2/HLA-G/AKIRIN2/IL18/TCIRG1/JAM3/IGLV6-57/IL4R/ERAP2/TRIM27/BACH2/CTSS/TRAF3IP2/ADAM17/TREM1/CCR6/C1QBP/CLEC10A/PRDM1/AHR/IL18RAP/IL6/EXOSC3/PARP3/CD46/IL9/KLRD1/CTLA4/NOD2/HLA-DQB1/IL27RA/TNFSF4/SIT1/GATA3/HLA-F/EOMES/JAK3/MYO1G/CD69/LTA/TSC1/HLA-C/CD28/SEMA4A/SOCS5/SOCS3/ARID5A/TNFSF13
BP	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	298	0.676012742472634	2.93676175762218	0.00181488203266788	0.0224500747560348	0.0178865935116529	3154	tags=48%, list=13%, signal=42%	C4BPB/IGLC1/CSF2RB/C1QB/C1QA/CR2/SERPING1/C1R/CXCL13/CD40/IGKC/IGLL5/PTPRC/C4BPA/CTSC/NBN/RFTN1/KLHL6/FCER1G/IL4I1/CD274/C3/IL13RA2/C1QC/C1S/ANXA1/JAK2/IL18BP/ICAM1/CLU/JAK1/IL7R/IL6ST/TLR8/STAT5A/LILRB4/HLA-E/LILRB1/TNFSF13B/RIPK2/FCGR2B/CD27/LGALS1/IL33/IGHD/STAT3/CR1/BCL6/NFKBIZ/CD55/TNFAIP3/FCGR3B/IL18R1/SLAMF1/STAT4/CD81/IL1B/SASH3/RAB27A/MR1/FCGR2A/CD1C/P2RX7/IL1R1/FCGR2C/CD80/MAD2L2/LY9/HLA-DRA/SWAP70/HPRT1/CCL19/EBI3/BTN3A3/TAP2/NCKAP1L/MALT1/BATF/TLR4/BTK/CFI/EXO1/ADA/IL23A/MLH1/CD19/HAVCR2/PTPN6/CCR2/CD74/HLA-B/CLEC7A/C1RL/AICDA/IL12RB1/DUSP22/NFKB2/HMGB1/TGFB1/MSH6/C2/MEF2C/ZBTB1/IRF4/INPP5D/PRKCQ/IL12B/CTSH/LEF1/BTN3A2/HLA-G/IL18/TCIRG1/IL4R/BACH2/TRAF3IP2/ADAM17/CCR6/C1QBP/AHR/IL6/EXOSC3/PARP3/CD46/IL9/KLRD1/NOD2/IL27RA/TNFSF4/GATA3/HLA-F/JAK3/MYO1G/CD69/LTA/HLA-C/CD28/SEMA4A/SOCS5/SOCS3/ARID5A/TNFSF13
BP	GO:0002449	lymphocyte mediated immunity	284	0.663784298746287	2.87433657914875	0.0018348623853211	0.0224500747560348	0.0178865935116529	3698	tags=48%, list=16%, signal=41%	C4BPB/IGLC1/SLAMF7/CSF2RB/C1QB/C1QA/CR2/SERPING1/C1R/CD40/IGKC/IGLL5/PTPRC/C4BPA/CTSC/NBN/RFTN1/FCER1G/IL4I1/CD274/C3/IL13RA2/C1QC/C1S/ICAM1/CLU/IL7R/RASGRP1/TLR8/SH2D1A/LILRB4/HLA-E/LILRB1/FCGR2B/CD27/CD2/SERPINB9/IGHD/CORO1A/CR1/BCL6/NFKBIZ/CD55/FCGR3B/IL18R1/SLAMF1/CD81/IL1B/SASH3/RAB27A/MR1/FCGR2A/CD1C/P2RX7/IL1R1/FCGR2C/CD80/MAD2L2/HLA-DRA/SWAP70/HPRT1/BTN3A3/TAP2/NCKAP1L/MALT1/BATF/BTK/CFI/TUBB/EXO1/IL23A/MLH1/HCST/CD19/HAVCR2/PTPN6/CCR2/CD74/VAV1/GZMB/HLA-B/CRTAM/C1RL/AICDA/IL12RB1/DUSP22/HMGB1/TGFB1/MSH6/C2/ZBTB1/INPP5D/CADM1/IL12B/CTSH/BTN3A2/HLA-G/TIGIT/IL18/TCIRG1/IL4R/TRAF3IP2/CCR6/C1QBP/PRDX1/AHR/IL18RAP/IL6/EXOSC3/PARP3/CD46/IL9/KLRD1/NOD2/IL27RA/TNFSF4/GATA3/HLA-F/MYO1G/STAT5B/LTA/HLA-C/CD28/ARID5A/TNFSF13/CD1E/MAP3K7/KLRB1/C17orf99/RNF19B/SLAMF6/ARL8B/FCRLB/IGLL1/SLC15A4/NKG7/FADD
BP	GO:0070661	leukocyte proliferation	322	0.655940295063334	2.87258485193055	0.00180831826401447	0.0224500747560348	0.0178865935116529	3055	tags=44%, list=13%, signal=39%	IDO1/GPNMB/CSF2RB/PLA2G2D/TNFRSF9/CR2/BTN2A2/CD38/CD40/PTPRC/MSN/IL4I1/CD274/TYROBP/ANXA1/GREM1/JAK2/CSF1R/VCAM1/DOCK2/CLU/RAC2/MS4A1/IL7R/DOCK8/CD86/RASGRP1/IL6ST/IL2RA/LILRB4/HLA-E/LILRB1/TNFSF13B/IL1A/MZB1/RIPK2/FCGR2B/PLA2G2A/CX3CL1/PSMB10/IL33/CORO1A/RASSF5/VSIG4/ATM/CR1/BCL6/MIF/NFKBIZ/CD55/TNFAIP3/TNFRSF4/AIF1/SLAMF1/CD81/IL1B/SASH3/GJA1/P2RX7/NCK1/MNDA/CD80/FCRL3/CD79A/BID/PRNP/HPRT1/CCL19/HLA-DPA1/IRF1/EBI3/PIK3CG/NCKAP1L/HLA-DPB1/MALT1/TLR4/BTK/CD300A/KIT/LST1/PRKAR1A/ADA/CEBPB/IL23A/CD19/HAVCR2/LYN/CD180/PTPN6/CCR2/CD74/HHEX/CSF2RA/GPR183/BTN3A1/LILRB2/BST2/CRTAM/IL12RB1/CCL8/GLMN/HMGB1/TGFB1/TLR9/IKZF3/FYN/TGFBR2/IL7/MEF2C/SHH/INPP5D/PRKCQ/HLA-DMB/IL12B/LEF1/HLA-G/HELLS/IL18/TCIRG1/IGF1/CD22/CNN2/GAL/CD24/TWSG1/AHR/CCND3/IL6/CD46/IL9/CTLA4/TNFSF4/WNT4/MAD1L1/PTPN22/STAT5B/IL15/GAPT/CCL5/CD28/TNFSF8
BP	GO:0046651	lymphocyte proliferation	281	0.664263751385463	2.87124669597223	0.00182481751824818	0.0224500747560348	0.0178865935116529	3055	tags=45%, list=13%, signal=40%	IDO1/GPNMB/PLA2G2D/TNFRSF9/CR2/BTN2A2/CD38/CD40/PTPRC/MSN/IL4I1/CD274/TYROBP/ANXA1/JAK2/VCAM1/DOCK2/RAC2/MS4A1/IL7R/DOCK8/CD86/RASGRP1/IL6ST/IL2RA/LILRB4/HLA-E/LILRB1/TNFSF13B/IL1A/MZB1/RIPK2/FCGR2B/PLA2G2A/PSMB10/CORO1A/RASSF5/VSIG4/ATM/CR1/BCL6/MIF/NFKBIZ/CD55/TNFRSF4/AIF1/SLAMF1/CD81/IL1B/SASH3/GJA1/P2RX7/NCK1/MNDA/CD80/FCRL3/CD79A/BID/PRNP/HPRT1/CCL19/HLA-DPA1/IRF1/EBI3/PIK3CG/NCKAP1L/HLA-DPB1/MALT1/TLR4/BTK/CD300A/LST1/PRKAR1A/ADA/CEBPB/IL23A/CD19/HAVCR2/LYN/CD180/PTPN6/CCR2/CD74/GPR183/BTN3A1/LILRB2/CRTAM/IL12RB1/GLMN/HMGB1/TGFB1/TLR9/IKZF3/FYN/TGFBR2/IL7/MEF2C/SHH/INPP5D/PRKCQ/HLA-DMB/IL12B/LEF1/HLA-G/HELLS/IL18/IGF1/CD22/GAL/CD24/TWSG1/AHR/CCND3/IL6/CD46/IL9/CTLA4/TNFSF4/WNT4/MAD1L1/PTPN22/STAT5B/IL15/GAPT/CCL5/CD28/TNFSF8
BP	GO:0002443	leukocyte mediated immunity	376	0.642992549156389	2.8591433319028	0.00177619893428064	0.0224500747560348	0.0178865935116529	3698	tags=46%, list=16%, signal=39%	C4BPB/IGLC1/ITGB2/SLAMF7/CSF2RB/C1QB/C1QA/CR2/SERPING1/C1R/CD40/IGKC/IGLL5/PTPRC/C4BPA/CTSC/NBN/RFTN1/FCER1G/IL4I1/CD274/C3/IL13RA2/TYROBP/DNASE1L3/C1QC/C1S/CD84/ICAM1/CLU/RAC2/IL7R/PTGDS/RASGRP1/NOS2/TLR8/SH2D1A/LILRB4/HLA-E/LILRB1/CXCL6/PTAFR/FCGR2B/CD27/CD2/SERPINB9/IGHD/CORO1A/STAP1/CR1/BCL6/NFKBIZ/CD55/FCGR3B/STXBP1/IL18R1/SLAMF1/ANXA3/CD81/IL1B/FGR/SASH3/ITGAM/RAB27A/MR1/FCGR2A/CD1C/P2RX7/IL1R1/FCGR2C/CD80/MAD2L2/HLA-DRA/SWAP70/MILR1/HPRT1/BTN3A3/PIK3CG/TAP2/NCKAP1L/MALT1/BATF/TLR4/BTK/CD300A/SPI1/KIT/CFI/TUBB/EXO1/IL23A/MLH1/HCST/CD19/HAVCR2/LYN/LAT2/PTPN6/CCR2/CD74/VAV1/GZMB/HLA-B/BST2/CRTAM/CLEC7A/C1RL/AICDA/IL12RB1/DUSP22/HMGB1/TGFB1/MSH6/TLR9/C2/ZBTB1/INPP5D/CADM1/IL12B/CTSH/BTN3A2/HLA-G/NDST2/TIGIT/IL18/TCIRG1/PLA2G3/S100A13/IL4R/TRAF3IP2/ADAM17/TREM1/CCR6/C1QBP/PRDX1/AHR/IL18RAP/IL6/EXOSC3/PARP3/CD46/IL9/KLRD1/NOD2/IL27RA/TNFSF4/GATA3/HLA-F/JAK3/MYO1G/STAT5B/LTA/HLA-C/FOXF1/CD28/ARID5A/TNFSF13/CD1E/MAP3K7/KLRB1/PIK3CD/SNAP23/C17orf99/RNF19B/SLAMF6/ARL8B/LAT/FCRLB/PLCG2/IGLL1/SLC15A4/NKG7/FADD
BP	GO:0032943	mononuclear cell proliferation	289	0.658533836570836	2.85540408951741	0.00184162062615101	0.0224500747560348	0.0178865935116529	3055	tags=44%, list=13%, signal=39%	IDO1/GPNMB/PLA2G2D/TNFRSF9/CR2/BTN2A2/CD38/CD40/PTPRC/MSN/IL4I1/CD274/TYROBP/ANXA1/JAK2/VCAM1/DOCK2/RAC2/MS4A1/IL7R/DOCK8/CD86/RASGRP1/IL6ST/IL2RA/LILRB4/HLA-E/LILRB1/TNFSF13B/IL1A/MZB1/RIPK2/FCGR2B/PLA2G2A/PSMB10/CORO1A/RASSF5/VSIG4/ATM/CR1/BCL6/MIF/NFKBIZ/CD55/TNFRSF4/AIF1/SLAMF1/CD81/IL1B/SASH3/GJA1/P2RX7/NCK1/MNDA/CD80/FCRL3/CD79A/BID/PRNP/HPRT1/CCL19/HLA-DPA1/IRF1/EBI3/PIK3CG/NCKAP1L/HLA-DPB1/MALT1/TLR4/BTK/CD300A/LST1/PRKAR1A/ADA/CEBPB/IL23A/CD19/HAVCR2/LYN/CD180/PTPN6/CCR2/CD74/GPR183/BTN3A1/LILRB2/CRTAM/IL12RB1/GLMN/HMGB1/TGFB1/TLR9/IKZF3/FYN/TGFBR2/IL7/MEF2C/SHH/INPP5D/PRKCQ/HLA-DMB/IL12B/LEF1/HLA-G/HELLS/IL18/IGF1/CD22/CNN2/GAL/CD24/TWSG1/AHR/CCND3/IL6/CD46/IL9/CTLA4/TNFSF4/WNT4/MAD1L1/PTPN22/STAT5B/IL15/GAPT/CCL5/CD28/TNFSF8
BP	GO:0070663	regulation of leukocyte proliferation	253	0.657583787918174	2.80175559222968	0.00185185185185185	0.0224500747560348	0.0178865935116529	3055	tags=45%, list=13%, signal=39%	IDO1/GPNMB/CSF2RB/PLA2G2D/TNFRSF9/BTN2A2/CD38/CD40/PTPRC/IL4I1/CD274/TYROBP/ANXA1/GREM1/JAK2/CSF1R/VCAM1/RAC2/CD86/IL6ST/IL2RA/LILRB4/HLA-E/LILRB1/TNFSF13B/IL1A/MZB1/RIPK2/FCGR2B/PLA2G2A/IL33/CORO1A/RASSF5/VSIG4/ATM/CR1/BCL6/MIF/CD55/TNFAIP3/TNFRSF4/AIF1/SLAMF1/CD81/IL1B/SASH3/NCK1/MNDA/CD80/FCRL3/BID/PRNP/CCL19/HLA-DPA1/IRF1/EBI3/NCKAP1L/HLA-DPB1/TLR4/BTK/CD300A/KIT/LST1/PRKAR1A/ADA/CEBPB/IL23A/HAVCR2/LYN/PTPN6/CCR2/CD74/HHEX/CSF2RA/GPR183/LILRB2/BST2/CRTAM/IL12RB1/CCL8/GLMN/HMGB1/TGFB1/TLR9/IKZF3/TGFBR2/IL7/MEF2C/SHH/INPP5D/PRKCQ/HLA-DMB/IL12B/HLA-G/IL18/IGF1/CD22/CNN2/GAL/CD24/TWSG1/AHR/IL6/CD46/CTLA4/TNFSF4/MAD1L1/PTPN22/STAT5B/IL15/CCL5/CD28/TNFSF8
BP	GO:0019724	B cell mediated immunity	124	0.721859164755648	2.79658356896778	0.00192678227360308	0.0224500747560348	0.0178865935116529	2740	tags=50%, list=12%, signal=44%	C4BPB/IGLC1/CSF2RB/C1QB/C1QA/CR2/SERPING1/C1R/CD40/IGKC/IGLL5/PTPRC/C4BPA/NBN/FCER1G/C3/IL13RA2/C1QC/C1S/CLU/TLR8/HLA-E/FCGR2B/CD27/IGHD/CR1/BCL6/NFKBIZ/CD55/FCGR3B/CD81/FCGR2A/FCGR2C/MAD2L2/SWAP70/BATF/BTK/CFI/EXO1/MLH1/CD19/PTPN6/CD74/C1RL/AICDA/TGFB1/MSH6/C2/INPP5D/HLA-G/TCIRG1/IL4R/TRAF3IP2/CCR6/C1QBP/EXOSC3/PARP3/CD46/IL9/NOD2/IL27RA/TNFSF4
BP	GO:0032944	regulation of mononuclear cell proliferation	230	0.660427785490459	2.79228008436153	0.00182481751824818	0.0224500747560348	0.0178865935116529	3055	tags=45%, list=13%, signal=39%	IDO1/GPNMB/PLA2G2D/TNFRSF9/BTN2A2/CD38/CD40/PTPRC/IL4I1/CD274/TYROBP/ANXA1/JAK2/VCAM1/RAC2/CD86/IL6ST/IL2RA/LILRB4/HLA-E/LILRB1/TNFSF13B/IL1A/MZB1/RIPK2/FCGR2B/PLA2G2A/CORO1A/RASSF5/VSIG4/ATM/CR1/BCL6/MIF/CD55/TNFRSF4/AIF1/SLAMF1/CD81/IL1B/SASH3/NCK1/MNDA/CD80/FCRL3/BID/PRNP/CCL19/HLA-DPA1/IRF1/EBI3/NCKAP1L/HLA-DPB1/TLR4/BTK/CD300A/LST1/PRKAR1A/ADA/CEBPB/IL23A/HAVCR2/LYN/PTPN6/CCR2/CD74/GPR183/LILRB2/CRTAM/IL12RB1/GLMN/HMGB1/TGFB1/TLR9/IKZF3/TGFBR2/IL7/MEF2C/SHH/INPP5D/PRKCQ/HLA-DMB/IL12B/HLA-G/IL18/IGF1/CD22/CNN2/GAL/CD24/TWSG1/AHR/IL6/CD46/CTLA4/TNFSF4/MAD1L1/PTPN22/STAT5B/IL15/CCL5/CD28/TNFSF8
